name,address,phone,hours,latitude,longitude
OBA-ZIG 2,,,,40.369441097545,49.993309
OBA-HEZI ASLANOV 13,,,,40.370957097545,49.957566
OBA-BAKIXANOV 19,,,,40.431438097545,49.955583
OBA-HEZI ASLANOV 16,,,,40.371298234753,49.955773413475
OBA-QARAYEV 2,,,,40.420046097545,49.939092
OBA-KOHNE GUNESLI 2,,,,40.368096097545,49.964568
OBA-DEDE QORQUD,,,,40.387669097545,50.020767
OBA-KOHNE GUNESHLI 21,,,,40.366973810575,49.966988281655
OBA-HEZI ASLANOV 11,,,,40.371624097545,49.952795
OBA-HEZI ASLANOV 19,,,,40.369373370879,49.955433662696
OBA-HEZI ASLANOV 15,,,,40.370832494601,49.951802330642
ZIG 4,,,,40.364854310473,49.983058482859
OBA-BAKIXANOV 14,,,,40.435738097545,49.958121
OBA-KOHNE GUNESLI 5,,,,40.365916097545,49.96295
OBA-HEZI ASLANOV 3,,,,40.372614097545,49.946723
OBA-EMIRCAN 10,,,,40.437417480584,49.994034142326
OBA-RADIOZAVOD,,,,40.375666097545,49.940498
OBA-KOHNE GUNESLI 9,,,,40.363828097545,49.966278
OBA-DEDE QORQUD 2,,,,40.387854653808,50.025989271164
OBA-QARAYEV 3,,,,40.419055097545,49.932027
OBA-KOHNE GUNESHLI 19,,,,40.363017710857,49.968553941236
OBA-QARAYEV 7,,,,40.415982097545,49.930096
OBA-RAMANA 11,,,,40.441828097545,49.976785
OBA- SABUNCU 20,,,,40.439868879742,49.9610833
OBA-BAKIXANOV 26,,,,40.430639,49.941028
OBA-ZIG 1,,,,40.360648097545,49.979805
OBA-HEZI ASLANOV 7,,,,40.364434097545,49.955034
OBA-RADIOZAVOD 4,,,,40.367896097545,49.946947
OBA-HEZI ASLANOV 20,,,,40.363139,49.956167
OBA-XEZER 4,,,,40.361737097545,49.960613
OBA-HEZI ASLANOV 18,,,,40.363093661371,49.955511906724
OBA-RADIOZAVOD 6,,,,40.365341543562,49.949188157721
OBA-KOHNE GUNESHLI 18,,,,40.360031892273,49.966243286868
OBA-QARAYEV,,,,40.423230097545,49.930076
OBA-NARGILE 4,,,,40.370530097545,49.939367
OBA-QARAYEV 9,,,,40.420577097545,49.927492
OBA-KOHNE GUNESHLI 22,,,,40.359030396087,49.969636436946
OBA-NARGILE 6,,,,40.368138962988,49.94240782699
OBA-RAMANA 15,,,,40.444332097545,49.986522
OBA-RAMANA 3,,,,40.444450097545,49.970109
OBA-QARAYEV 4,,,,40.419713097545,49.926252
OBA-ZIG 3,,,,40.357981097545,49.977477
OBA-SABUNCU 8,,,,40.441232097545,49.95428
OBA-XEZER 7,,,,40.360284097545,49.959562
OBA-KOMBINAT 2,,,,40.365966097545,49.944405
OBA-XEZER 3,,,,40.360884097545,49.956305
OBA-EMIRCAN 8,,,,40.442086441159,50.000678823693
OBA-XEZER 8,,,,40.359199482969,49.961363055819
OBA-BAKIXANOV 20,,,,40.433632097545,49.93777
OBA-RADIOZAVOD 7,,,,40.363776388114,49.946942101945
OBA-KGUNESHLI 16,,,,40.357286097545,49.969864
OBA-QARAYEV 11,,,,40.420919097545,49.925084
NZS 9,,,,40.387358745759,49.921750188407
OBA-NARGILE 5,,,,40.366590516801,49.940248721162
OBA-ELEKTROTOK 2,,,,40.380599097545,49.924959
OBA-NZS 14,,,,40.390403971928,49.920015518066
OBA-RAMANA 33,,,,40.444459239069,49.999858600026
OBA-RAMANA 24,,,,40.447093579377,49.989051046816
OBA-RAMANA 27,,,,40.447111332761,49.989042487975
OBA-ELEKTROTOK 3,,,,40.376782961734,49.926023326439
OBA-KOHNE GUNESLI 10,,,,40.355330097545,49.967323
OBA-Nargile 3,,,,40.369764097545,49.932712
OBA-NZS 12,,,,40.388862974992,49.918664170694
OBA-SABUNCU 5,,,,40.443867097545,49.949995
OBA-RAMANA 16,,,,40.445310097545,50.003034
OBA-NZS 7,,,,40.383388097545,49.919539
OBA-SABUNCU 11,,,,40.446737097545,49.954341
OBA-SABUNCU 9,,,,40.441965097545,49.942348
OBA-NZS 5,,,,40.391078097545,49.914766
OBA-SABUNCU 15,,,,40.446778097545,49.949582
OBA-SABUNCU,,,,40.444759097545,49.943812
OBA-SABUNCU 7,,,,40.446019097545,49.946094
OBA-ELEKTROTOK,,,,40.376013097545,49.920109
OBA-BAHAR 1,,,,40.366638097545,50.027136
OBA-SABUNCU 21,,,,40.446928378169,49.946449996449
OBA-NZS 10,,,,40.386491305375,49.913595125161
OBA-SABUNCU 2,,,,40.447124097545,49.945441
OBA-YENI SURAXANI 5,,,,40.428842139776,50.036235533874
OBA-SABUNCU 13,,,,40.446657097545,49.943785
OBA-YENI SURAXANI 1,,,,40.432814097545,50.033117
OBA-SABUNCU 19,,,,40.441922274454,49.933321580711
OBA-BAHAR 2,,,,40.366853761825,50.030606286825
OBA-SABUNCU 4,,,,40.442171097545,49.933037
OBA-KOROGLU 1,,,,40.415123291209,49.910612012099
OBA-SABUNCU 3,,,,40.439834097545,49.928335
YENI SURAXANI 4,,,,40.425333317397,50.041740517242
OBA-SABUNCU 17,,,,40.446129266893,49.938271397912
OBA-YENI SURAXANI 3,,,,40.431842097545,50.038467
OBA-QUM ADASI,,,,40.348755097545,49.998611
OBA-SABUNCU 12,,,,40.442599097545,49.929898
OBA-NZS,,,,40.388244097545,49.907791
OBA-RAMANA 10,,,,40.450981097545,50.01127
RAMANA 23,,,,40.457053267629,49.987575468975
OBA-NZS 13,,,,40.395452563219,49.90492799028
OBA-SABUNCU 14,,,,40.446931097545,49.933818
OBA-NAXIMOV 3,,,,40.344975097545,49.985243
OBA-NZS 15,,,,40.386602175767,49.905937179761
OBA-RAMANA 13,,,,40.458660097545,49.982487
OBA-NZS 16,,,,40.394098063353,49.903626215345
OBA-QUM ADASI 2,,,,40.344722,49.989
OBA-SABUNCU 10,,,,40.444586097545,49.927153
OBA-NZS 8,,,,40.386680097545,49.904465
OBA-SABUNCU 6,,,,40.452929097545,49.942307
OBA-NZS 2,,,,40.386886097545,49.903676
OBA-SABUNCU 16,,,,40.446944097545,49.929365
OBA-NZS 11,,,,40.385751003808,49.903470576729
OBA-NAXIMOV 6,,,,40.342297870219,49.980351825189
OBA-NAXIMOV 1,,,,40.342617097545,49.969284
OBA-NAXIMOV 4,,,,40.341686097545,49.982559
OBA-KESHLE 7,,,,40.409045524525,49.899983374568
OBA-NAXIMOV 5,,,,40.342058097545,49.967541
OBA-BALAXANI 6,,,,40.450172919614,49.931523748993
OBA-NAXIMOV 2,,,,40.341053097545,49.977777
